UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
,@moonlessdawn,2024-03-16T23:56:59.000Z,"ngeliat ada yg hate mohamed krn dia lgbt tapi banyak yg ngebela dia hamdallah & itu privasinya dia, dibanding si mas satunya ... aq gk tega mau mikir aneh"" ke si dia karena mau gimanapun kan dia penyintas .. dia dikritik sama orang-orangnya lagi sekarang",0,0,0
Dooda,@doc_shamss,2024-03-16T23:55:36.000Z,Lgbt,0,0,0
yas,@namoradadomio,2024-03-16T23:54:59.000Z,LGBT,0,0,0
LeeloRAR,@DJ_Luvly,2024-03-16T23:20:06.000Z,"2013, 2014 , 2045, atau setelah kiamat faktanya kamu islamophobic 

Muka jelek hati jelek !!
LGBT + supporter !!",0,0,0
𝓭𝓮𝓵𝓾𝓼𝓲𝓸𝓷𝓪𝓵 𝓭𝓻𝓮𝓪𝓶𝓮𝓻,@joaozinho_binda,2024-03-16T23:11:56.000Z,Lgbt,0,0,0
Ubeyde,@Brindarderdox,2024-03-16T22:41:42.000Z,Dem=Lgbt=ibne=kunek,0,0,0
org ganteng,@qnagi,2024-03-16T22:39:19.000Z,kata gw mah kalo emg suka or part of lgbt pls jgn bawa2 agama,0,0,0
Novi Hardiansyah,@hardi_omesh,2024-03-16T22:35:05.000Z,"Terakhir kali Naomi Wu aktif di medsos 

Ada hari, dimana dia sangat pecah & marah dalam mengkritisi doktrin China yg masih membiarkan diskriminasi LGBT di depan publik..

* Case: Pembunuhan lesbian oleh seorang pria paruh baya di Mall, Mainland China ",0,0,0
,@rtslhzz,2024-03-16T22:30:08.000Z,"—sama dia. adekku yg cowo sih iya pernah 'disidang' sama seniornya, tapi sama dia DIGAMPAR BALIK WKWKWKWK. terus masalah LGBT, sekali lagi, DEPENDS. tergantung ORANGNYA.",0,0,0
dul,@tragachota,2024-03-16T22:27:18.000Z,Lgbt,0,0,0
l0st(　・`ω・´),@spillmoviesdear,2024-03-16T22:23:54.000Z,"Tolol, lu sibuk hate komen perihal pedo. Lu sendiri sakit jiwa dengan lgbt. Gws",0,0,0
Tülin,@txlinn69,2024-03-16T22:10:44.000Z,lgbt ,0,0,0
savunman,@vekilsavunman,2024-03-16T22:06:23.000Z,Bu lgbt elbette Ray Ban kullanacak,0,0,0
TRICKY,@TIPSNTRICKY,2024-03-16T22:04:12.000Z,"Yah itu boomer dan gen x doang, gak usah terlalu sensi Bro. Porn & LGBT emang NO banget. Merusak moral. Budak hawa nafsu.",0,0,0
Richard Dawson,@RichardDaw23787,2024-03-16T21:58:51.000Z,LGBT+,0,0,0
ヴイニ,@_inivini_,2024-03-16T21:58:03.000Z,"Sedikit ralat: As it have been stated, fujoshi is a woman who ENJOY fictional gay content. Jadi fujoshi itu cwe yang suka konten2 gay. Klo cwe yg gay/lgbt itu YURI, bukan fujoshi.",0,0,0
TS Ted Tahu Berfikir Sendiri,@TEDMOSBEE99,2024-03-16T21:55:19.000Z,Kau penyokong lgbt diam2 je lah,0,0,0
Enzo MIDguel - *LEIAM* SHADOWS HOUSE,@enzmig1,2024-03-16T21:46:37.000Z,LGBT,0,0,0
Teguh_atas NO PORN NO LGBT,@AtasTeguh,2024-03-16T21:24:33.000Z,"Done semua bozz, tinggal nunggu folbeknya",0,0,0
Dr. Nazım SELANİKLİ,@doktornazim_,2024-03-16T21:21:29.000Z,lgbt lilerin mi ?,0,0,0
Gel,@gielgeleig,2024-03-16T21:18:33.000Z,Ada menu mie lgbt,0,0,0
Anju mengeong,@Moonarest,2024-03-16T21:14:33.000Z,"ada oomf yang homophobic, padahal di bio ku udah jelas.. sedih aja gitu padahal akun ku sangat safe buat tmn tmn lgbt.. :(",0,0,0
نور,@moonlight_533,2024-03-16T21:10:08.000Z,LGBT?,0,0,0
ƒяıтα,@ge0grafrita,2024-03-16T21:07:24.000Z,"balada lgbt 

......

? nyl ?",0,0,0
