UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
vika,@ik4nero,2024-01-18T23:13:02.000Z,mi mbti es lgbt,0,0,0
ᓚᘏᗢ,@fearcuIt,2024-01-18T23:04:58.000Z,IKR they be “aku homophobic” “lgbt jijik” yet still commenting “mae pacaran yuk” “km cewe aku kan” on my photos  #STAYDENIAL,0,0,0
Andung Rajada,@Kayan_djahri,2024-01-18T22:21:22.000Z,"Runutannya, begini ada postingan bhwa jgn pilih anies krna di dkung ple ABB yg mntan teroris dan di balas jgn dukung pihak yg sana krna didukung oleh pejina, lgbt dan penista agama",0,0,0
Spongetrons,@Spongetrons,2024-01-18T22:01:44.000Z,wktu heboh dukungan LGBT brand ini masih PD cenderung jumawa,0,0,0
Ka Inan,@ka_inan,2024-01-18T21:47:35.000Z,"Kok goblok ya, yang kita dukung kan capres, siapapun boleh dukung beliau, jadi kalau yang mendukung itu germo,bandit,LGBT, Lantas Capresnya jahat gitu ya, cari bahan itu  yang logis dikit lah, ntar jadi fitnah, dosa lu.",0,0,0
Light,@praisegod__1,2024-01-18T21:47:20.000Z, lgbt,0,0,0
Kaleno87 ⓩ,@Kaleno87,2024-01-18T21:42:07.000Z,LGBT.,0,0,0
Arek,@ArekArek618161,2024-01-18T21:38:10.000Z,***** lgbt,0,0,0
Ronnie's Cultist,@Kaixand,2024-01-18T21:32:36.000Z,"Iya padahal sepakbola, suka-ga suka, jadi sarana untuk menyuarakan politik. Bahkan, di liga inggris sering ada seremonial mendukung hak LGBT",0,0,0
Fuck Elon @EpicestGamer@tech.lgbt,Fuck Elon @EpicestGamer@tech.lgbt,2024-01-18T20:30:33.000Z,Sam Deleteman,0,0,0
DHANUSH,@DHANUSH____O07,2024-01-18T20:16:05.000Z,"Adai gay thayoli 

I love it nu sollitu irukan vanavil punda mavaney  Oram poda appadi LGBT thayoli ",0,0,0
Naka,@Nakadzh,2024-01-18T20:13:10.000Z,"Satu satu bro
Ini ngaku sbg lgbt aja sulit, apalagi ngaku lgbt + deklarasi dukung salah satu paslon
Lu pikir aja dah",0,0,0
