UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Ganendra Mahatma,@Gannhatma,2024-04-01T23:58:36.000Z,ODGJ ngomong ga jelas nie... Orang yg masukin lgbt sebagai gerakan teroris itu Putin koq marah2x ke gue. Aneh loe...,0,0,0
irfan alver,@irfanalver4,2024-04-01T23:55:25.000Z,Lgbt pankartidir o,0,0,0
ThatSun510,@ThatSun510,2024-04-01T23:47:55.000Z,"Justru  bukan kasih sayang. Misal, sayang anak lalu anak mau lompat ke jurang, kita cegah kasi tahu yg benar. Bukan dukung. Tidak ada pembenaran Lgbt, yg terjerumus kesana sama spt pecandu narkoba, ingin keluar. Tapi sistim dunia menormalkan seolah 'kamu diterima'. Tipuan iblis.",0,0,0
tats! | Commission Open,@deetata_,2024-04-01T23:32:05.000Z,"PECINTA LGBT, Lelaki Garut Bertutupkan Turban",0,0,0
Dyra Sastryny,@DyraSastryny,2024-04-01T23:26:29.000Z,"Ow gitu, makasih informasinya kak Kim,
Dari sejak Bai bikin IGS LGBT nggak selesai"" kayaknya masalahnya dan ada masalah baru juga,",0,0,0
Fawwas Auffa,@Putera_FA,2024-04-01T23:21:57.000Z,LGBT mewakili warna2 pelangi.... Dia ni pemBawa agenda dah... Faham2 ja laa,0,0,0
Fanz,@fanfanez_,2024-04-01T23:21:18.000Z,"bukannya memihak LGBT, tapi pihak LGBT ini yang lebih aware selalu cek penyakit HIV AIDS dan lebih paham tentang sex, lah kaum hetero / normal yang sering ngentot memek sana sini kaga pernah cek? sampe IRT kena imbasnya, ngetik tuh pikirin dulu, goblok malah dipeliahara",0,0,0
mbuh,@mx00711,2024-04-01T23:12:48.000Z,"pasti..
akan dimulai dulu dgn kaum LGBT yg mendukung kaum agamis pendatang",0,0,0
samsul,@onethemonth,2024-04-01T23:01:14.000Z,"entar gua tanya temen gua yang begadang, lu LGBT? Lu Ga Bisa Tidur",0,0,0
zla ☆,@trejoayo,2024-04-01T22:58:51.000Z,"Pdhl fourth cuma bilang ""gue dating sm gemini"". Adakah fourth bawa² lgbt? Dia ngejokes gemini as a person, bukan ngejokes gemini as homo. Aku setuju ini jd issue seandainya fourth bilang ""gue dating sm cowo"". Tp kan nyatanya fourth g gitu.",0,0,0
zla ☆,@trejoayo,2024-04-01T22:58:50.000Z,"Dia g ada bawa² issue lgbt bjir, lu aja yg salah mengartikan. Jokes ini sifatnya antara dia sm gemini as a person kok, g ada bawa² gender gemini yg cowo. Jd dmn letak kesalahannya? Lu anjir yg bawa² lgbt issue. Sengaja aja karena g suka fourth wkwk",0,0,0
ぱにゃにゃーんttt,@ttt74883931,2024-04-01T22:56:47.000Z,LGBT,0,0,0
kuro maybe,@kazukisansuki,2024-04-01T22:35:10.000Z,"w selalu inget kek di twit dulu ada orang yang ditawarin ""terapi"" gitu biar ga lgbt. sampe kek ""terapi"" yang dipaksa diperkosa sama lawan jenis bjir

yang ada orang malah makin takut bjor",0,0,0
LeiEstadual,@LeiEstadual,2024-04-01T22:25:07.000Z,LGBT,0,0,0
juju,@ilovmitski,2024-04-01T22:10:25.000Z,lgbt....,0,0,0
KikyWho,@ouhkix,2024-04-01T22:09:39.000Z,"Out of curiosity tho, kenapa tak pernah ade tindakan dkt alip sokri ni eh. Sbb bape tahun dah kot dia mencemar kesucian bulan ramadan dgn konten2 berbaur lgbt dia. Tak sensitif lgsung. Geli ko tau geli",0,0,0
thvonti,@taeaunty,2024-04-01T22:01:10.000Z,Maaf sblmnya tp army tks itu dia LGBT jd tau ciri2 yg beneran couple sm kopel konten,0,0,0
Kuchisake onna,@OCangkem,2024-04-01T22:00:57.000Z,"Ih jahat banget kaya setan tapi sok manisiawi...

Memerangi LGBT itu perintah tuhan, gak peduli sebrengsek apa diri lu tapi LGBT itu merusak bumi",0,0,0
littlewomen,@megumi_kirra,2024-04-01T21:56:59.000Z,"alif satar ajak org g masjid ,alif syukri mengalakkn lgbt ,pondan di bulan puasa,malu tgok",0,0,0
Gemi,@xhwanhee,2024-04-01T21:52:43.000Z,"Tiba-tiba gue inget temen SMA gue yang sempet gue kasih tau soal sexuality gue. Waktu awal Covid, nomornya gue save, jadi dia bisa liat status gue. Di sana gue beberapa kali post foto Rakhi (cantik). After some time, dia merasa dia punya hak untuk ngirimin gue CERAMAH soal LGBT.",0,0,0
Theo.,@Vandhalize,2024-04-01T21:49:58.000Z,"Dan mbak-mbaknya bilang ke pacarnya 'Tuh. Gak semuanya yang lgbt tuh kayak yang kamu pikirin. Mereka juga punya hati, sama aja kaya aku dan kamu.' Terus mereka pergi karena harus pulang.",0,0,0
gf_phuwin♡,@AnisaAm53533928,2024-04-01T21:41:01.000Z,kamu jangan kebanyakan drama sayang pake segala bawa bawa LGBT haduhh,0,0,0
