UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
MACALLISTERMAN,@MacAlistermo,2024-03-07T23:52:34.000Z,Lgbt ,0,0,0
LZ,@lapeacelazuli,2024-03-07T23:47:18.000Z,"Iya dok. Akunnya pun akun bodong. Patternnya kalau gak bentrokin agama, lgbt, sama isu selingkuhan seleb. Dah muter-muter disitu aja ",0,0,0
oujwal gooljar,@sishekdh,2024-03-07T23:39:15.000Z,lgbt,0,0,0
｡ azalea ♡࿐,@toyakoha,2024-03-07T23:16:59.000Z,lgbt  ..,0,0,0
𝗝𝗮𝗻𝘂𝗮𝗿𝘆,@nighhtride,2024-03-07T23:16:49.000Z,LGBT?,0,0,0
noz,@bubibucat,2024-03-07T23:03:25.000Z,Hah gmana gmana hablum minannas ke kaum lgbt?,0,0,0
El,@__________El_,2024-03-07T22:54:55.000Z,"Jangankan dating underage nder, sekarang mah apa apa dinormalisasi, sampe lgbt pun juga dinormalisasi. Gue kemarin liat reels ig, gila ternyata netizen indo yg pendukung lgbt sebanyak itu loh. Masih ga habis pikir",0,0,0
A. Zaky,@zakyarin97,2024-03-07T22:45:44.000Z,"*Konteks:
Salah satu pimpinan kubu oposisi di  mencuit bahwa kegagalan pemerintah  mengundang TS konser disana ialah satu ""missed opportunity"" bagi . Netizen  langsung ramai2 respon: ""Kan kubumu yg selalu protes: haram, liberal, LGBT dll tiap ada konser artis luar di """,0,0,0
A. Zaky,@zakyarin97,2024-03-07T22:33:26.000Z,"*Konteks
Pimpinan salah satu partai oposisi di  mencuit bahwa kegagalan pemerintah  mengundang TS konser disana ialah satu ""missed opportunity"" bagi . Netizen  langsung ramai2 respon: ""Kan kubumu yg selalu protes: haram, liberal, LGBT dll tiap ada konser artis luar di """,0,0,0
qwerty_all,@qwertyall3,2024-03-07T22:27:27.000Z,Lgbt ,0,0,0
BigZbig,@ZbigPotocki,2024-03-07T22:00:29.000Z,23-letni dewiant LGBT,0,0,0
GAWU ᯤ,@gawu_iii,2024-03-07T21:44:05.000Z,LGBT,0,0,0
Syed Muhammad Hassan,@SmHassan082,2024-03-07T21:24:13.000Z,LGBT,0,0,0
ShohXon,@Janob110,2024-03-07T21:19:14.000Z,"LGBT bu o'sha haligideklarni jamiyati, O'zbekistonda LGBTni targ'iboti uchun jinoyat belgilangan. Kimdir shunday kasal bo'lsa lekin jamiyatga targ'ib, reklama qilmasa yashayveradi.
Albatta ming afsuski O'zbekistonda bor undaylar.  Lekin kam",0,0,0
