UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
ValcanoMania,@valcanomania,2024-03-21T18:09:43.000Z,LGBT*,0,0,0
ri,@haduhrek,2024-03-21T17:49:34.000Z,aku bacanya lgbt,0,0,0
|Zhelly|Porcelain Witch,@ZhellyVellyVT,2024-03-21T17:37:44.000Z,"Lgbt, ambi, interesting, loud, popular, single",0,0,0
rvennkd10,@rvennajiges,2024-03-21T17:25:52.000Z,Kaum pembela lgbt emang rusak dan merusak pemikirannya. Kelihatannya aja ketikannya intelek padahal menyesatkan,0,0,0
sei,@verytsukareta,2024-03-21T17:22:03.000Z,lgbt (loh gak bahaya ta? ),0,0,0
Peter Vandenberg,@pv05541464,2024-03-21T17:11:18.000Z,LGBT+,0,0,0
Poor,@FrenchOrAmI,2024-03-21T17:07:31.000Z,Lgbt,0,0,0
Kemalist Muhtar,@60_Ali_Emiroglu,2024-03-21T16:48:54.000Z,LGBT,0,0,0
Punjab Pul𝕏,@moge_oye,2024-03-21T16:09:11.000Z,"Corporate lingo is weird
""OOO"" ""AFK"" ""LGTM""
pehli baat toh LGBT hota hai.",0,0,0
X Tukang Bangunan,@supriyatna_aki,2024-03-21T16:04:43.000Z,Ok lanjut kebenaran porno lgbt jil sara,0,0,0
Bobby de Witte,@bobbydewitte,2024-03-21T16:02:07.000Z,"kalo ngga masalah sama LGBT, coba deh main Life is Strange. semua series-nya, sangat nampol + gw jamin lu bakal nangis.

kalo ngga nangis lu aneh ",0,0,0
Snaku,@Snaku6,2024-03-21T15:53:34.000Z,LGBT? ._.,0,0,0
AnᷡtͭiͥDiͥsᷤtͭoⷪrͬsᷤiͥ™,@artganta,2024-03-21T15:53:15.000Z,Ga ad orang Islam bener yg ngakunya mondok menormalisasi LGBT.. Islam cabang mana ente?,0,0,0
phantomxxxiii,@ling180888,2024-03-21T15:49:18.000Z,"Social Justice Warrior (Pahlawan  keadilan sosial). Katanya sih tukang bela kaum rentan/lemah, tapi yg dibelain cm sepurar LGBT mulu. Terus juga mereka selalu gaungin isu kesetaraan, tapi ya setara yg menguntungkan agenda mereka.",0,0,0
Monogami,@caponkbiru,2024-03-21T15:47:13.000Z,"Interaksi antar masyarakat, biasa itu. Gak ada bedanya dikampung gw seorang pendukung 01 menuduh macam-macam ke 02 kalau pilih prabowo LGBT akan dilegalkan di indonesia.",0,0,0
shia,@slytherlisa,2024-03-21T15:42:57.000Z,"YA ALLAH  ATUH MY DAY ONLY JANGAN FOLLOW GUE YAA 
AKUN NI ANEH BANGET... SUMPAH... BANYAK RETWEET FANART JOROK... HOMO... LESBI... GORE... GUE NYA JUGA LGBT... NANTI KALIAN GAK SUKA... MANA GUE JG ANAK RP... NANTI LU PADA BINGUNG GUE NGOMONG APA...",0,0,0
Gus Mur Tadz,@guszoomadijaya,2024-03-21T15:38:56.000Z,Apa hubungannya video pndeta itu dgn guru ngaji homosex..?? Masa sih ummat agamis malah membela LGBT..? Cabul ya cabul.. ga usah di bela walopun satu iman.. penah jadi korban ya..? ,0,0,0
magerfaker,@michiganill,2024-03-21T15:38:48.000Z,"Gue tadinya ga lgbt phobic, tp karena ruang pribadi gue dan aurat gue ke usik, gue jd fobia sm mereka",0,0,0
 Magik Leo,@MagikLeo,2024-03-21T15:37:43.000Z,LGBT? ._.,0,0,0
Jasa Pelayanan Publik,@Panoet__,2024-03-21T15:32:57.000Z, bantai timnas LGBT,0,0,0
anna,@venusapphic,2024-03-21T15:29:26.000Z, lgbt,0,0,0
Deadweight,@luxomeidos,2024-03-21T15:26:04.000Z,"Saya juga udh cape nunggu akhirnya baca di google book .. Kayaknya gabakal kluar si ka karna pas baca ada unsur lgbt nya, karakter Jeri terlalu unik",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T15:16:55.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T15:16:35.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T15:12:47.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T15:11:02.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
john Stylish,@johnTopBoy,2024-03-21T15:11:00.000Z,"LGBT lesbi, kaum pelangi",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T15:09:30.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
tiii...,@tianariski,2024-03-21T15:05:41.000Z,Bumpernya FIFA tu ada lambang lgbt yak?,0,0,0
g.,@izutchumi,2024-03-21T15:02:33.000Z,"jujur, dr semua sosmed buat fandom hoyoverse.. twitter itu masih paliiiing aman 

ya walopun drama terus2an, tp disini masih pada lgbt, shipper, yumejoshi friendly..

lah fb, ig, tiktok? isinya orang aneh semua",0,0,0
Kyro,@bathoevn,2024-03-21T14:56:01.000Z,Cinta lgbt,0,0,0
Mustafa Ahmed,@Mustafa52767053,2024-03-21T14:52:29.000Z,"Enak pemerkosaan penjahat degn bebas melangang ke surga,pantesan aja bebas LGBT kan sudah ada Yesus yang tanggung haaaaa",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T14:39:23.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T14:39:05.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T14:38:46.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Joni4Guns,@johnguntoro,2024-03-21T14:38:28.000Z,"Allah sdh pilih paslon 02 menang 1 putaran!

58% Rakyat NKRI terhindar dr bajingan2 politik spt
imigran intoleran
kardus duren
pengamat munafik
pensiunan dipecat
pengacara radikal
akademisi bayaran
Ulami cabul
kader&buzzer1/3 parte
koruptor bangsat
penjilat ",0,0,0
Rainmaker,@Bloodlust0,2024-03-21T14:18:55.000Z,"Kaum LGBT ini emang gaada dampak positif nya ya buat masyarakat, yg ada cuma nambahin beban doang",0,0,0
Netizen,@Penduduk_RI,2024-03-21T14:18:04.000Z,"Hoy 
@rctitv
  kenapa transition screen QUALIFIER world cup pake pelangi2 gitu sih? Macam bendera lgbt! #TimnasDay #TimnasIndonesia",0,0,0
The Legend,@the_Iegend_,2024-03-21T14:17:12.000Z,is bar IPL ki theme LGBT hai kya.,0,0,0
huwaan,@biaiaikon,2024-03-21T14:13:02.000Z,"Boleh, asal ga ada crossover gender dan warna kulit, lgbt, dll. Harus plek ketiplek buku",0,0,0
𐚁,@naoirezi,2024-03-21T14:01:44.000Z,Dengerin lagu lgbt mu ntu,0,0,0
john Stylish,@johnTopBoy,2024-03-21T13:59:11.000Z,"LGBT lesbi, kaum pelangi",0,0,0
ののはる,@haruyuki200610,2024-03-21T13:52:35.000Z,LGBT,0,0,0
hYuNjIn,@hyuxne,2024-03-21T13:51:48.000Z,memeluk yg bukan lgbt,0,0,0
Aşkın,@gncaskin,2024-03-21T13:44:53.000Z,"@ahmettsinann
 HDKDNMDNDND ",0,0,0
Sebandeke Faizal,@FaizalSebandeke,2024-03-21T13:33:02.000Z,Tongamba eno gig ya LGBT+ BEBBINA,0,0,0
Rosie Trias Yustika,@RosieTrias,2024-03-21T13:29:11.000Z,Di Indonesia Kak yg aku mksud bkn di Koreanya. Di Indonesia lgbt masih tabu belum dilegalkan.,0,0,0
Renan lima,@Renanli75999988,2024-03-21T13:27:34.000Z,Ih ala Lgbt kkkkkk,0,0,0
ONIZUKA ꔫ,@sara20210204,2024-03-21T13:16:16.000Z,"ih fhmtk mais kayn 3ibad ydiroha bah ybayn gender nta3o w nass mtghltch fih ,for example Ana lcompte nta3i yban nt3 tfol so 7tit ""ella"" bah nbayn bli ana tofla mais l9it 3ibad y9olo bli lala raki m3a LGBT society...!!",0,0,0
